row_id,account_id,record_id,status,booking_date,value_date,direction,currency,signed_amount,abs_amount,counterparty_name,remittance
11,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ef56286c0ffa8590,BOOKED,2024-02-04,2024-02-04,IN,EUR,4464.96,4464.96,Viktor Kask,Subscription renewal
12,bdd640fb-0667-4ad1-9c80-317fa3b1799d,377f6a07109596ba,BOOKED,2024-02-08,2024-02-09,OUT,EUR,-5734.42,5734.42,Clara Oja,Donation to charity
13,bdd640fb-0667-4ad1-9c80-317fa3b1799d,56596c673d1724c1,BOOKED,2024-02-14,2024-02-16,IN,EUR,6417.4,6417.4,Stefan Tamm,Service fee
14,bdd640fb-0667-4ad1-9c80-317fa3b1799d,844ee31e58a2751e,BOOKED,2024-02-20,2024-02-21,OUT,EUR,-4534.65,4534.65,Carlos Mueller,Subscription renewal
15,bdd640fb-0667-4ad1-9c80-317fa3b1799d,73e3fce9e8f2f1d6,BOOKED,2024-02-22,2024-02-22,OUT,EUR,-6609.52,6609.52,Tomas Kuusk,Invoice EIXN8BFQ
16,bdd640fb-0667-4ad1-9c80-317fa3b1799d,23775cce9d10fb39,BOOKED,2024-02-23,2024-02-24,IN,EUR,4665.25,4665.25,Laura Kuusk,Insurance premium Q1
17,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e48771836b8dcecb,BOOKED,2024-02-25,2024-02-25,OUT,EUR,-1664.22,1664.22,Stefan Kask,Rent payment February
18,bdd640fb-0667-4ad1-9c80-317fa3b1799d,46d4bb16adb2fbc2,BOOKED,2024-03-01,2024-03-02,IN,EUR,4777.52,4777.52,Andres Berg,Refund order Y4DD1VN8
19,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c3d0d646938409fb,BOOKED,2024-03-02,2024-03-03,IN,EUR,8014.36,8014.36,Viktor Nilsson,Rent payment March
20,bdd640fb-0667-4ad1-9c80-317fa3b1799d,db81f2b6b36ae835,BOOKED,2024-03-03,2024-03-05,OUT,EUR,-5261.32,5261.32,Felix Mets,Donation to charity
21,bdd640fb-0667-4ad1-9c80-317fa3b1799d,655effae1d916c81,BOOKED,2024-03-06,2024-03-06,IN,EUR,9487.92,9487.92,Julia Berg,Transfer to savings
22,bdd640fb-0667-4ad1-9c80-317fa3b1799d,32a8b7454a2055b2,BOOKED,2024-03-07,2024-03-07,OUT,EUR,-3723.02,3723.02,Ingrid Mets,Utility bill March
23,bdd640fb-0667-4ad1-9c80-317fa3b1799d,8ce93b7bcd7af646,BOOKED,2024-03-06,2024-03-07,IN,EUR,9187.88,9187.88,Elena Kask,Loan repayment March
24,bdd640fb-0667-4ad1-9c80-317fa3b1799d,9c5e8b712f16f6f6,BOOKED,2024-03-05,2024-03-07,IN,EUR,5865.06,5865.06,Markus Nilsson,Refund order IPU1WYUV
25,bdd640fb-0667-4ad1-9c80-317fa3b1799d,cb9efc65f028d3f2,BOOKED,2024-03-08,2024-03-08,IN,EUR,4310.36,4310.36,Markus Oja,Rent payment March
26,bdd640fb-0667-4ad1-9c80-317fa3b1799d,6f9d357c48454dcc,BOOKED,2024-03-09,2024-03-10,IN,EUR,503.8,503.8,Sophie Nilsson,Service fee
27,bdd640fb-0667-4ad1-9c80-317fa3b1799d,38253267b78fe282,BOOKED,2024-03-12,2024-03-12,OUT,EUR,-6446.55,6446.55,Andres Rossi,Grocery store purchase
28,bdd640fb-0667-4ad1-9c80-317fa3b1799d,eb448a63e6a477b3,BOOKED,2024-03-13,2024-03-14,IN,EUR,749.21,749.21,Laura Nilsson,Loan repayment March
29,bdd640fb-0667-4ad1-9c80-317fa3b1799d,217c6102963f7c18,BOOKED,2024-03-28,2024-03-28,IN,EUR,6095.3,6095.3,Sophie Dubois,Loan repayment March
30,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c18cbc9e87c9e03f,BOOKED,2024-03-29,2024-03-30,IN,EUR,9339.28,9339.28,Jan Berg,Invoice 02U1G463
31,bdd640fb-0667-4ad1-9c80-317fa3b1799d,65d3024a49f95fb4,BOOKED,2024-04-10,2024-04-12,IN,EUR,8730.14,8730.14,Jan Paju,Grocery store purchase
32,bdd640fb-0667-4ad1-9c80-317fa3b1799d,60869e8cf316f90c,BOOKED,2024-04-13,2024-04-14,OUT,EUR,-4139.88,4139.88,Julia Dubois,Rent payment April
33,bdd640fb-0667-4ad1-9c80-317fa3b1799d,1587b2e8e474181c,BOOKED,2024-04-15,2024-04-16,OUT,EUR,-4634,4634,Peeter Mets,Utility bill April
34,bdd640fb-0667-4ad1-9c80-317fa3b1799d,9fbd1a2233f2d403,BOOKED,2024-04-24,2024-04-26,IN,EUR,441.33,441.33,Anna Dubois,Rent payment April
35,bdd640fb-0667-4ad1-9c80-317fa3b1799d,b987c3fea0ee29cf,BOOKED,2024-04-29,2024-04-29,IN,EUR,2479.32,2479.32,Andres Smith,Freelance payment LRDIHSA7
36,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e69ef4a265f67cad,BOOKED,2024-05-01,2024-05-01,OUT,EUR,-8610.62,8610.62,Stefan Oja,Transfer to savings
37,bdd640fb-0667-4ad1-9c80-317fa3b1799d,f283cfc81ccad897,BOOKED,2024-05-04,2024-05-06,OUT,EUR,-5938.46,5938.46,Liisa Kuusk,Utility bill May
38,bdd640fb-0667-4ad1-9c80-317fa3b1799d,8c7841c5f9479d49,BOOKED,2024-05-11,2024-05-11,IN,EUR,6024.38,6024.38,Ingrid Mets,Refund order CSLQC3C5
39,bdd640fb-0667-4ad1-9c80-317fa3b1799d,7bf45515f025f83b,BOOKED,2024-05-14,2024-05-15,OUT,EUR,-4230.65,4230.65,Felix Paju,Freelance payment CGVYIE6I
40,bdd640fb-0667-4ad1-9c80-317fa3b1799d,a3c4266761708ae2,BOOKED,2024-05-16,2024-05-17,IN,EUR,8736.32,8736.32,Liisa Jansen,Freelance payment XLM5Q201
41,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ccda5ee98aa4f09d,BOOKED,2024-05-23,2024-05-24,OUT,EUR,-2858.2,2858.2,Anna Lepp,Service fee
42,bdd640fb-0667-4ad1-9c80-317fa3b1799d,43e082c1c20d8d09,BOOKED,2024-05-30,2024-05-30,OUT,EUR,-6918.17,6918.17,Tomas Kowalski,Subscription renewal
43,bdd640fb-0667-4ad1-9c80-317fa3b1799d,502bd6a3944f333f,BOOKED,2024-05-31,2024-06-02,OUT,EUR,-6669.26,6669.26,Elena Berg,Insurance premium Q2
44,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2b78a77363f2c9d4,BOOKED,2024-06-05,2024-06-05,IN,EUR,3733.68,3733.68,Katrin Berg,Invoice 58RHNUXO
45,bdd640fb-0667-4ad1-9c80-317fa3b1799d,1cc9ad04bbef783a,BOOKED,2024-06-16,2024-06-16,OUT,EUR,-6692.88,6692.88,Mart Saar,Insurance premium Q2
46,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ac5be6504315918c,BOOKED,2024-06-18,2024-06-18,IN,EUR,8770.5,8770.5,Laura Mueller,Donation to charity
47,bdd640fb-0667-4ad1-9c80-317fa3b1799d,d855cebfe8178c13,BOOKED,2024-06-18,2024-06-18,IN,EUR,4093.39,4093.39,Markus Smith,Rent payment June
48,bdd640fb-0667-4ad1-9c80-317fa3b1799d,21b63cbcb2429db0,BOOKED,2024-06-20,2024-06-20,IN,EUR,6728.28,6728.28,Andres Jansen,Online purchase 11DPG8SB
49,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c9daaf8895e5b608,BOOKED,2024-06-21,2024-06-23,OUT,EUR,-8205.67,8205.67,Tomas Rossi,Insurance premium Q2
50,bdd640fb-0667-4ad1-9c80-317fa3b1799d,93aa422592c32695,BOOKED,2024-06-23,2024-06-24,IN,EUR,5211.62,5211.62,Carlos Paju,Subscription renewal
51,bdd640fb-0667-4ad1-9c80-317fa3b1799d,707aedbbdabd95bd,BOOKED,2024-06-24,2024-06-25,IN,EUR,2833.18,2833.18,Viktor Paju,Utility bill June
52,bdd640fb-0667-4ad1-9c80-317fa3b1799d,9f21b79b58152a66,BOOKED,2024-06-25,2024-06-26,OUT,EUR,-7473.63,7473.63,Liisa Jansen,Insurance premium Q2
53,bdd640fb-0667-4ad1-9c80-317fa3b1799d,8a39fb36cf5caca2,BOOKED,2024-06-29,2024-06-30,OUT,EUR,-791.11,791.11,Sophie Kuusk,Online purchase TBH55RBC
54,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2d718e3b02d8ba3b,BOOKED,2024-07-03,2024-07-03,OUT,EUR,-142.47,142.47,Markus Saar,Rent payment July
55,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3922e00ecc30064a,BOOKED,2024-07-05,2024-07-05,IN,EUR,5922.67,5922.67,Markus Mueller,Freelance payment S7YT2M6T
56,bdd640fb-0667-4ad1-9c80-317fa3b1799d,86e9150b2cac1ab3,BOOKED,2024-07-06,2024-07-06,IN,EUR,6025.02,6025.02,Sophie Kask,Tax payment SRURALDO
57,bdd640fb-0667-4ad1-9c80-317fa3b1799d,75a12677be560ee2,BOOKED,2024-07-05,2024-07-07,IN,EUR,2192.06,2192.06,Katrin Paju,Online purchase UCTSUFLS
58,bdd640fb-0667-4ad1-9c80-317fa3b1799d,b612f540df1e4579,BOOKED,2024-07-08,2024-07-09,IN,EUR,5739.64,5739.64,Olivia Kowalski,Subscription renewal
59,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ed979c7bbafd5984,BOOKED,2024-07-11,2024-07-12,IN,EUR,6827.61,6827.61,Viktor Saar,Subscription renewal
60,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3557db0a123579ca,BOOKED,2024-07-17,2024-07-17,OUT,EUR,-8855.03,8855.03,Carlos Mueller,Invoice 43PT5R5R
61,bdd640fb-0667-4ad1-9c80-317fa3b1799d,4e6eb5a16df36edc,BOOKED,2024-07-18,2024-07-18,IN,EUR,2058.64,2058.64,Clara Mets,Tax payment QGY27VYL
62,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e85aab3c271bf19b,BOOKED,2024-07-16,2024-07-18,IN,EUR,8567.46,8567.46,Julia Berg,Loan repayment July
63,bdd640fb-0667-4ad1-9c80-317fa3b1799d,0fb40e893af99d40,BOOKED,2024-07-19,2024-07-21,IN,EUR,5021.51,5021.51,Olivia Saar,Freelance payment LJQ52WSP
64,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c376f2f6a6c57919,BOOKED,2024-07-20,2024-07-22,OUT,EUR,-6286.07,6286.07,Olivia Oja,Transfer to savings
65,bdd640fb-0667-4ad1-9c80-317fa3b1799d,708bd5f5bc60feac,BOOKED,2024-07-28,2024-07-30,OUT,EUR,-4585.12,4585.12,Felix Mets,Salary July
66,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e1062f9ea5bdf087,BOOKED,2024-07-29,2024-07-31,OUT,EUR,-4887.5,4887.5,Marie Tamm,Loan repayment July
67,bdd640fb-0667-4ad1-9c80-317fa3b1799d,0a5d014eeba6c07a,BOOKED,2024-08-02,2024-08-02,OUT,EUR,-5893.06,5893.06,Anna Mueller,Tax payment W5NGCX19
68,bdd640fb-0667-4ad1-9c80-317fa3b1799d,cf6f4f0be3417fc9,BOOKED,2024-08-05,2024-08-07,OUT,EUR,-3620.6,3620.6,Katrin Paju,Transfer to savings
69,bdd640fb-0667-4ad1-9c80-317fa3b1799d,a8057c54ab5f5660,BOOKED,2024-08-10,2024-08-12,OUT,EUR,-1210.92,1210.92,Andres Mets,Service fee
70,bdd640fb-0667-4ad1-9c80-317fa3b1799d,52d5b7e7b476911c,BOOKED,2024-09-02,2024-09-03,OUT,EUR,-8042.51,8042.51,Emma Mets,Salary September
71,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c1aedff2fd6fa407,BOOKED,2024-09-23,2024-09-24,OUT,EUR,-9085.13,9085.13,Tomas Oja,Loan repayment September
72,bdd640fb-0667-4ad1-9c80-317fa3b1799d,db7ebeb40066bb00,BOOKED,2024-09-25,2024-09-26,OUT,EUR,-9566.89,9566.89,Emma Nilsson,Salary September
73,bdd640fb-0667-4ad1-9c80-317fa3b1799d,4d8ac4a466ef7d08,BOOKED,2024-10-01,2024-10-03,IN,EUR,6619.62,6619.62,Stefan Saar,Online purchase 4N89QKNS
74,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2c25e6bc530080ee,BOOKED,2024-10-03,2024-10-05,IN,EUR,1794.36,1794.36,Elena Tamm,Loan repayment October
75,bdd640fb-0667-4ad1-9c80-317fa3b1799d,45ea241fd2668489,BOOKED,2024-10-05,2024-10-05,IN,EUR,9084.2,9084.2,Katrin Mets,Refund order JD84U89Y
76,bdd640fb-0667-4ad1-9c80-317fa3b1799d,fb5d88aaaf087338,BOOKED,2024-10-05,2024-10-06,IN,EUR,8288.23,8288.23,Julia Dubois,Grocery store purchase
77,bdd640fb-0667-4ad1-9c80-317fa3b1799d,1c237cd26d8ff9a1,BOOKED,2024-10-05,2024-10-07,OUT,EUR,-3809.66,3809.66,Stefan Rossi,Grocery store purchase
78,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e5ba1532f68ae100,BOOKED,2024-10-09,2024-10-10,IN,EUR,3689.82,3689.82,Tomas Rossi,Subscription renewal
79,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3497b56ae9c85247,BOOKED,2024-10-22,2024-10-22,IN,EUR,4705.53,4705.53,Ingrid Kuusk,Service fee
80,bdd640fb-0667-4ad1-9c80-317fa3b1799d,09707c4109ff5b06,BOOKED,2024-11-08,2024-11-10,OUT,EUR,-4627.65,4627.65,Markus Kask,Freelance payment SFNKOMV2
81,bdd640fb-0667-4ad1-9c80-317fa3b1799d,da30ef14057f7cb9,BOOKED,2024-11-15,2024-11-16,IN,EUR,2036.38,2036.38,Markus Saar,Subscription renewal
82,bdd640fb-0667-4ad1-9c80-317fa3b1799d,db6fa8820e4edbd1,BOOKED,2024-11-14,2024-11-16,OUT,EUR,-5558.95,5558.95,Jan Kowalski,Rent payment November
83,bdd640fb-0667-4ad1-9c80-317fa3b1799d,5b9ac313e07f4438,BOOKED,2024-11-21,2024-11-23,IN,EUR,7678.04,7678.04,Katrin Oja,Freelance payment DXVUGW6M
84,bdd640fb-0667-4ad1-9c80-317fa3b1799d,dbca16b2f97b1457,BOOKED,2024-11-21,2024-11-23,IN,EUR,1529.24,1529.24,Mart Tamm,Transfer to savings
85,bdd640fb-0667-4ad1-9c80-317fa3b1799d,aabd332cd0478bf7,BOOKED,2024-11-26,2024-11-27,OUT,EUR,-4120.51,4120.51,Markus Paju,Transfer to savings
86,bdd640fb-0667-4ad1-9c80-317fa3b1799d,6a9d87d0bbc578b6,BOOKED,2024-11-28,2024-11-29,OUT,EUR,-4649.27,4649.27,Felix Smith,Subscription renewal
87,bdd640fb-0667-4ad1-9c80-317fa3b1799d,0363b08ae6ba531d,BOOKED,2024-12-01,2024-12-01,IN,EUR,2497.52,2497.52,Clara Nilsson,Subscription renewal
88,bdd640fb-0667-4ad1-9c80-317fa3b1799d,96880286690fb8aa,BOOKED,2024-12-05,2024-12-05,IN,EUR,2645.39,2645.39,Peeter Saar,Salary December
89,bdd640fb-0667-4ad1-9c80-317fa3b1799d,1a32d7137c2975d1,BOOKED,2024-12-04,2024-12-06,IN,EUR,5235.32,5235.32,Carlos Mets,Invoice MMX3Y9RG
90,bdd640fb-0667-4ad1-9c80-317fa3b1799d,644354eb01a8a401,BOOKED,2024-12-05,2024-12-07,IN,EUR,1195.31,1195.31,Clara Saar,Insurance premium Q4
91,bdd640fb-0667-4ad1-9c80-317fa3b1799d,b8519eff77d78038,BOOKED,2024-12-06,2024-12-07,IN,EUR,5500.42,5500.42,Tomas Rossi,Service fee
92,bdd640fb-0667-4ad1-9c80-317fa3b1799d,1c0196ad58f38ab0,BOOKED,2024-12-14,2024-12-14,OUT,EUR,-910.32,910.32,Olivia Kuusk,Invoice KGEX08N6
93,bdd640fb-0667-4ad1-9c80-317fa3b1799d,d5d66c0c87bff06c,BOOKED,2024-12-15,2024-12-15,IN,EUR,996.65,996.65,Emma Tamm,Utility bill December
94,bdd640fb-0667-4ad1-9c80-317fa3b1799d,77b4a712cf0ecb35,BOOKED,2024-12-16,2024-12-18,IN,EUR,5969.49,5969.49,Laura Dubois,Service fee
95,bdd640fb-0667-4ad1-9c80-317fa3b1799d,5f46506226613b43,BOOKED,2024-12-22,2024-12-22,OUT,EUR,-4486.56,4486.56,Anna Mets,Refund order TWUZKAMU
96,bdd640fb-0667-4ad1-9c80-317fa3b1799d,53958a4251cff6c0,BOOKED,2024-12-23,2024-12-24,OUT,EUR,-1678.72,1678.72,Stefan Lepp,Invoice 43D8W3ZP
97,bdd640fb-0667-4ad1-9c80-317fa3b1799d,d46e58171182f584,BOOKED,2024-12-23,2024-12-24,OUT,EUR,-1167.64,1167.64,Jan Kask,Tax payment N9N6XCJ8
