row_id,account_id,record_id,status,booking_date,value_date,direction,currency,signed_amount,abs_amount,counterparty_name,remittance
30,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,0ec8b6277768b8b3,BOOKED,2024-01-13,2024-01-14,IN,EUR,1182.96,1182.96,Stefan Dubois,Subscription renewal
31,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,111e6d29e78dafea,PENDING,,2024-01-14,OUT,EUR,-8428.55,8428.55,Elena Mets,Online purchase UO18NOE8
32,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,128d8b1f3ef89321,PENDING,,2024-01-14,OUT,EUR,-3991.25,3991.25,Stefan Nilsson,Service fee
33,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,21d43b292d8b79f7,BOOKED,2024-01-14,2024-01-14,OUT,EUR,-137.2,137.2,Liisa Kask,Rent payment January
34,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,943bbf5afa041164,BOOKED,2024-01-13,2024-01-14,IN,EUR,5333.84,5333.84,Andres Mueller,Salary January
35,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,cb1e59f4fb204711,BOOKED,2024-01-13,2024-01-14,OUT,EUR,-2622.57,2622.57,Felix Oja,Transfer to savings
36,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,067b9fbbfc1366bb,BOOKED,2024-01-14,2024-01-15,IN,EUR,1051.35,1051.35,Mart Kask,Freelance payment 68W6AM29
37,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,180dd12a6e56e154,BOOKED,2024-01-13,2024-01-15,IN,EUR,7087.79,7087.79,Julia Mets,Utility bill January
38,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,4e5bed031c101002,PENDING,,2024-01-15,IN,EUR,670.07,670.07,Markus Kowalski,Salary January
39,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,69453dca33df33ff,BOOKED,2024-01-14,2024-01-15,OUT,EUR,-1322.58,1322.58,Marie Jansen,Service fee
40,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,6d35c629d1ae3342,BOOKED,2024-01-13,2024-01-15,IN,EUR,9091.59,9091.59,Clara Jansen,Grocery store purchase
41,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,9345717eb9dd9966,BOOKED,2024-01-13,2024-01-15,OUT,EUR,-4264.49,4264.49,Felix Nilsson,Online purchase QR1TN6MR
42,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,b11868aa4d86a357,PENDING,,2024-01-15,IN,EUR,9181.99,9181.99,Andres Dubois,Subscription renewal
43,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,ceca1e21cac5d6c8,BOOKED,2024-01-15,2024-01-15,IN,EUR,4076,4076,Andres Lepp,Tax payment D5WURT8Z
44,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,af877b7e32825deb,PENDING,,2024-01-16,OUT,EUR,-7066.75,7066.75,Olivia Dubois,Online purchase NJUDTEYP
45,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,c23053a50e424b47,PENDING,,2024-01-16,IN,EUR,7017.96,7017.96,Andres Mueller,Grocery store purchase
46,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,e3a041ee43b48b93,BOOKED,2024-01-16,2024-01-16,OUT,EUR,-8865.89,8865.89,Marie Dubois,Online purchase 9I6KALPV
47,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,1e2dddcb4b665f78,BOOKED,2024-01-17,2024-01-17,IN,EUR,1621.59,1621.59,Liisa Kuusk,Service fee
48,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,4186b5ecec603c84,BOOKED,2024-01-17,2024-01-17,IN,EUR,7307.62,7307.62,Jan Jansen,Loan repayment January
49,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,a12ed1f9d82c34bd,BOOKED,2024-01-17,2024-01-17,OUT,EUR,-8099.36,8099.36,Carlos Paju,Online purchase DBCQNYDK
50,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,3a4d771b493cbc54,BOOKED,2024-01-17,2024-01-18,OUT,EUR,-558.71,558.71,Peeter Mueller,Rent payment January
51,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,7d4431eeede7acba,PENDING,,2024-01-18,IN,EUR,3712.01,3712.01,Ingrid Jansen,Utility bill January
52,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,7ebb23aed61fcb9b,PENDING,,2024-01-18,IN,EUR,3969.17,3969.17,Olivia Kask,Freelance payment L5LDGY7I
53,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,15ff36cf7b4512d8,BOOKED,2024-01-18,2024-01-19,IN,EUR,6301.33,6301.33,Jan Rossi,Online purchase 49ZWZVYR
54,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,22ef1f0fe102e11b,BOOKED,2024-01-19,2024-01-19,OUT,EUR,-4310.83,4310.83,Marie Rossi,Refund order SB2TQL19
55,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,252e12f195aea48b,BOOKED,2024-01-18,2024-01-20,IN,EUR,3970.71,3970.71,Tomas Rossi,Freelance payment W7CBXU72
56,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,a7f6b82a83effb68,BOOKED,2024-01-18,2024-01-20,OUT,EUR,-1592.77,1592.77,Peeter Kowalski,Freelance payment 7JND10E0
57,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,022591c095ccf687,BOOKED,2024-01-21,2024-01-21,OUT,EUR,-3278.9,3278.9,Tomas Nilsson,Service fee
58,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,b3c0a83d64b75966,PENDING,,2024-01-21,OUT,EUR,-2059.9,2059.9,Olivia Nilsson,Refund order YBL4QXK5
59,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,3e199fd4c15aa0f8,BOOKED,2024-01-20,2024-01-22,OUT,EUR,-3966.98,3966.98,Julia Lepp,Transfer to savings
60,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,562d7300750378de,BOOKED,2024-01-22,2024-01-22,IN,EUR,2722.38,2722.38,Elena Lepp,Loan repayment January
61,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,7f271ce485603e19,PENDING,,2024-01-22,OUT,EUR,-2258.02,2258.02,Henrik Nilsson,Invoice 4MS6O3TS
62,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,ab366f1716bba8fa,PENDING,,2024-01-23,IN,EUR,6659.89,6659.89,Markus Mets,Invoice 2G3T5MIY
63,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,cdd0354d2602f854,BOOKED,2024-01-21,2024-01-23,OUT,EUR,-9693.26,9693.26,Luca Kuusk,Refund order ABWGWSXA
64,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,df7fd947b4940511,BOOKED,2024-01-22,2024-01-23,OUT,EUR,-8614.61,8614.61,Katrin Paju,Grocery store purchase
65,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,1344bf70a78f84b4,BOOKED,2024-01-24,2024-01-24,IN,EUR,6894.7,6894.7,Liisa Oja,Transfer to savings
66,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,53230aa6cbc662eb,BOOKED,2024-01-23,2024-01-24,IN,EUR,2299.78,2299.78,Marie Smith,Loan repayment January
67,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,8504a35cd0741c07,BOOKED,2024-01-23,2024-01-24,OUT,EUR,-5941.01,5941.01,Katrin Lepp,Subscription renewal
68,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,a534ec9825b079a1,PENDING,,2024-01-24,OUT,EUR,-6719.39,6719.39,Olivia Kowalski,Donation to charity
69,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,b8644a26497b7435,BOOKED,2024-01-22,2024-01-24,IN,EUR,5857.55,5857.55,Sophie Dubois,Loan repayment January
70,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,effbb2f6dc8afc40,BOOKED,2024-01-24,2024-01-24,OUT,EUR,-8626.93,8626.93,Henrik Mueller,Transfer to savings
71,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,fd7b4b6b28c44510,PENDING,,2024-01-24,IN,EUR,7806.04,7806.04,Ingrid Saar,Utility bill January
72,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,4fb76df64d093f88,BOOKED,2024-01-23,2024-01-25,OUT,EUR,-4509.9,4509.9,Katrin Paju,Salary January
73,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,7d737db752acec40,BOOKED,2024-01-23,2024-01-25,OUT,EUR,-4193.55,4193.55,Henrik Nilsson,Insurance premium Q1
74,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,8669c28be941163a,PENDING,,2024-01-25,OUT,EUR,-4025.66,4025.66,Markus Dubois,Rent payment January
75,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,bbb46073fdf073f6,BOOKED,2024-01-24,2024-01-25,OUT,EUR,-9533.49,9533.49,Katrin Oja,Refund order D128VSB1
76,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,fa2a82d83fb4fd2c,BOOKED,2024-01-24,2024-01-25,IN,EUR,6341.63,6341.63,Markus Paju,Refund order 26I90KEI
77,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,0732814d2a3d9ebc,BOOKED,2024-01-25,2024-01-26,OUT,EUR,-2771.97,2771.97,Marie Tamm,Freelance payment O2DB66MD
78,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,078dbcc594281438,BOOKED,2024-01-26,2024-01-26,OUT,EUR,-292.19,292.19,Sophie Berg,Tax payment ITL0X6RW
79,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,1a0a501e0803e177,PENDING,,2024-01-26,IN,EUR,9553.05,9553.05,Henrik Berg,Grocery store purchase
80,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,a32e029ea4fca519,BOOKED,2024-01-24,2024-01-26,IN,EUR,2780.11,2780.11,Sophie Mets,Online purchase EV465SY8
81,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,c7f4ca5bf44fe282,BOOKED,2024-01-25,2024-01-26,IN,EUR,32.15,32.15,Katrin Kask,Subscription renewal
82,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,c94d15dde2fd880b,BOOKED,2024-01-25,2024-01-26,OUT,EUR,-6401.65,6401.65,Markus Paju,Subscription renewal
83,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,158d698176645a24,BOOKED,2024-01-27,2024-01-27,OUT,EUR,-1774.07,1774.07,Emma Dubois,Grocery store purchase
84,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,68c033bee788d7c5,BOOKED,2024-01-26,2024-01-27,OUT,EUR,-7573.37,7573.37,Anna Kask,Service fee
85,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,a2e57df7b9b381cf,BOOKED,2024-01-26,2024-01-27,IN,EUR,7687.4,7687.4,Henrik Dubois,Transfer to savings
86,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,be849c58399b0643,PENDING,,2024-01-27,OUT,EUR,-4502.7,4502.7,Carlos Lepp,Online purchase 29SR08H6
87,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,c4ebaf49a7e04555,PENDING,,2024-01-27,IN,EUR,4880.9,4880.9,Katrin Kuusk,Service fee
88,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,f2bf86813fc1bb27,PENDING,,2024-01-27,OUT,EUR,-6650.12,6650.12,Andres Paju,Subscription renewal
89,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,769b49ef0bff9dfc,PENDING,,2024-01-28,OUT,EUR,-4290.21,4290.21,Olivia Oja,Service fee
90,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,77b0693a760e60ec,BOOKED,2024-01-27,2024-01-28,OUT,EUR,-9281.2,9281.2,Felix Tamm,Tax payment KZFEHPKL
91,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,9884efbe236a6bde,BOOKED,2024-01-26,2024-01-28,OUT,EUR,-4171.42,4171.42,Liisa Nilsson,Subscription renewal
92,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,34d2248fb861c53c,BOOKED,2024-01-28,2024-01-29,OUT,EUR,-8975.74,8975.74,Viktor Smith,Service fee
93,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,5bb41a632b88702d,PENDING,,2024-01-29,IN,EUR,8837.55,8837.55,Felix Jansen,Subscription renewal
94,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,6a489ca34b60eda9,BOOKED,2024-01-28,2024-01-29,IN,EUR,5448.45,5448.45,Liisa Berg,Donation to charity
95,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,8d452cdd8648b511,BOOKED,2024-01-28,2024-01-29,OUT,EUR,-5062.19,5062.19,Tomas Kuusk,Service fee
96,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,ead6561fab6af252,BOOKED,2024-01-29,2024-01-29,IN,EUR,6411.05,6411.05,Felix Oja,Insurance premium Q1
97,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,eb73d10a18f9f16d,BOOKED,2024-01-29,2024-01-29,OUT,EUR,-2841.56,2841.56,Jan Mets,Refund order IEQ25AZ8
98,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,a1e72e5503e4fb53,BOOKED,2024-01-30,2024-01-30,IN,EUR,3910.27,3910.27,Tomas Kowalski,Salary January
99,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,b95c304905a2849e,BOOKED,2024-01-28,2024-01-30,IN,EUR,7784.44,7784.44,Tomas Jansen,Donation to charity
100,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,7553700df3129417,BOOKED,2024-01-30,2024-01-31,OUT,EUR,-2522.21,2522.21,Mart Mets,Salary January
101,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,ad8e7b697941bdb7,BOOKED,2024-01-30,2024-01-31,IN,EUR,775.65,775.65,Henrik Oja,Utility bill January
102,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,10077d400d27f0c4,PENDING,,2024-02-01,IN,EUR,7469.56,7469.56,Laura Lepp,Online purchase 6UDVGCEG
103,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,29dd7de8ac0ac4b8,BOOKED,2024-01-31,2024-02-01,IN,EUR,2581.6,2581.6,Elena Nilsson,Salary February
104,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,0c5442f5e6e263e9,BOOKED,2024-02-02,2024-02-02,IN,EUR,7146.32,7146.32,Elena Kowalski,Salary February
105,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,4402a8a6bdcd6c6b,BOOKED,2024-02-01,2024-02-02,IN,EUR,26.67,26.67,Katrin Smith,Invoice U7X4JNVT
106,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,4bb048d6ee5ac44d,BOOKED,2024-02-01,2024-02-02,OUT,EUR,-4360.23,4360.23,Julia Kowalski,Transfer to savings
107,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,d1a24e96e9d39fba,BOOKED,2024-02-01,2024-02-02,IN,EUR,1749.84,1749.84,Anna Smith,Service fee
108,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,e2effd4052b08913,BOOKED,2024-02-02,2024-02-02,OUT,EUR,-6064.35,6064.35,Elena Jansen,Rent payment February
109,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,c1e5bd79aa793673,BOOKED,2024-02-02,2024-02-03,IN,EUR,6475.22,6475.22,Mart Rossi,Grocery store purchase
110,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,da5d1d386312c77d,BOOKED,2024-02-01,2024-02-03,OUT,EUR,-1675.38,1675.38,Clara Kask,Rent payment February
111,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,2eaaa370cf57b3b7,PENDING,,2024-02-04,IN,EUR,8321.14,8321.14,Stefan Berg,Freelance payment 1DZ0IRKG
112,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,492663f9f252e17c,PENDING,,2024-02-04,IN,EUR,8968.9,8968.9,Mart Saar,Subscription renewal
113,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,b811487fc719a21b,BOOKED,2024-02-03,2024-02-04,OUT,EUR,-6314.92,6314.92,Clara Tamm,Salary February
114,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,083733e6515a1118,BOOKED,2024-02-04,2024-02-05,OUT,EUR,-2134.02,2134.02,Andres Jansen,Freelance payment H2HPMZH7
115,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,a221c9cb4c936ec0,BOOKED,2024-02-05,2024-02-05,IN,EUR,6077.42,6077.42,Ingrid Mets,Tax payment J4TY23DI
116,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,df8aaaff98aff8ce,BOOKED,2024-02-03,2024-02-05,OUT,EUR,-5742,5742,Sophie Berg,Salary February
117,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,5b4508be80e15370,BOOKED,2024-02-04,2024-02-06,OUT,EUR,-6444.69,6444.69,Luca Kowalski,Loan repayment February
118,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,67859d9031f8ec42,BOOKED,2024-02-04,2024-02-06,IN,EUR,6217.27,6217.27,Julia Lepp,Donation to charity
119,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,67ace64a0258ade7,BOOKED,2024-02-06,2024-02-06,OUT,EUR,-6794.97,6794.97,Marie Nilsson,Transfer to savings
120,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,a6a460a22e9c091b,BOOKED,2024-02-05,2024-02-06,OUT,EUR,-2940.38,2940.38,Liisa Berg,Rent payment February
121,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,ea1c7ae6dd85e3d6,BOOKED,2024-02-05,2024-02-06,OUT,EUR,-7740.63,7740.63,Laura Mueller,Online purchase 3LU7Y0UW
122,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,98f315b7615f17f5,BOOKED,2024-02-07,2024-02-07,IN,EUR,2232.92,2232.92,Tomas Mueller,Freelance payment 45L36MEC
123,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,d30a5bc0eecbad93,BOOKED,2024-02-06,2024-02-07,IN,EUR,2120.75,2120.75,Laura Tamm,Tax payment 79YQ65N4
124,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,e2f49cc9632c4958,BOOKED,2024-02-07,2024-02-07,OUT,EUR,-3336.95,3336.95,Stefan Jansen,Grocery store purchase
125,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,03850d3e66977b00,PENDING,,2024-02-08,OUT,EUR,-8409.54,8409.54,Andres Paju,Freelance payment Q8EO6E0A
126,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,745cb075d4973035,BOOKED,2024-02-08,2024-02-08,OUT,EUR,-3384.25,3384.25,Liisa Lepp,Invoice 0JISQGN1
127,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,1884a9a0d95f5abd,BOOKED,2024-02-08,2024-02-09,IN,EUR,4540.85,4540.85,Clara Kask,Refund order 14T90XQ7
128,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,8f29929693c21f92,BOOKED,2024-02-07,2024-02-09,OUT,EUR,-8.59,8.59,Mart Smith,Rent payment February
129,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,a1f837e2743e221f,BOOKED,2024-02-10,2024-02-10,OUT,EUR,-794.18,794.18,Clara Jansen,Salary February
130,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,c9655406d11a1ebe,BOOKED,2024-02-09,2024-02-10,OUT,EUR,-3632.8,3632.8,Sophie Kask,Refund order 0XCQSTI4
131,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,f34c844927ae5005,PENDING,,2024-02-10,IN,EUR,8432.64,8432.64,Jan Saar,Grocery store purchase
132,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,f353493b59524776,BOOKED,2024-02-10,2024-02-10,OUT,EUR,-6969.5,6969.5,Henrik Kask,Utility bill February
133,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,2ff39bca0f385634,BOOKED,2024-02-09,2024-02-11,OUT,EUR,-6736.15,6736.15,Emma Kask,Freelance payment HHP4JH4U
134,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,73b07e1dc0bb1c03,BOOKED,2024-02-10,2024-02-11,IN,EUR,3620.81,3620.81,Julia Nilsson,Salary February
135,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,9ae98cca29a859f4,BOOKED,2024-02-10,2024-02-11,OUT,EUR,-7473.57,7473.57,Andres Dubois,Transfer to savings
136,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,fcab70bc0962d04e,BOOKED,2024-02-10,2024-02-11,IN,EUR,1526.28,1526.28,Mart Tamm,Rent payment February
137,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,058c6a0fc6f9b28d,BOOKED,2024-02-13,2024-02-13,IN,EUR,7915.39,7915.39,Henrik Kuusk,Transfer to savings
138,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,001dc35d4f177b2c,BOOKED,2024-02-14,2024-02-14,IN,EUR,8813.51,8813.51,Henrik Kask,Subscription renewal
139,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,006f9ac6113ecb0c,PENDING,,2024-02-14,IN,EUR,6708.54,6708.54,Felix Paju,Transfer to savings
140,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,3aba10b9c52873ca,BOOKED,2024-02-13,2024-02-14,IN,EUR,1747.34,1747.34,Sophie Kask,Insurance premium Q1
141,4462ebfc-5f91-4ef0-9cfb-ac6e7687a66e,41120c044e3b01f3,BOOKED,2024-02-13,2024-02-14,OUT,EUR,-9866.14,9866.14,Olivia Lepp,Invoice 3QEATK4A
