row_id,account_id,record_id,status,booking_date,value_date,direction,currency,signed_amount,abs_amount,counterparty_name,remittance
23,bdd640fb-0667-4ad1-9c80-317fa3b1799d,fb77b4546d16c245,BOOKED,2024-02-02,2024-02-03,IN,EUR,5580.07,5580.07,Sophie Rossi,Rent payment February
24,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ef56286c0ffa8590,BOOKED,2024-02-04,2024-02-04,IN,EUR,4464.96,4464.96,Viktor Kask,Subscription renewal
25,bdd640fb-0667-4ad1-9c80-317fa3b1799d,377f6a07109596ba,BOOKED,2024-02-08,2024-02-09,OUT,EUR,-5734.42,5734.42,Clara Oja,Donation to charity
26,bdd640fb-0667-4ad1-9c80-317fa3b1799d,629be0a9bba07eca,BOOKED,2024-02-11,2024-02-12,OUT,EUR,-2578.79,2578.79,Anna Tamm,Transfer to savings
27,bdd640fb-0667-4ad1-9c80-317fa3b1799d,61f0296a1df66e98,BOOKED,2024-02-13,2024-02-15,IN,EUR,6115.29,6115.29,Olivia Berg,Subscription renewal
28,bdd640fb-0667-4ad1-9c80-317fa3b1799d,56596c673d1724c1,BOOKED,2024-02-14,2024-02-16,IN,EUR,6417.4,6417.4,Stefan Tamm,Service fee
29,bdd640fb-0667-4ad1-9c80-317fa3b1799d,7e40c5ddbe149862,BOOKED,2024-02-16,2024-02-18,IN,EUR,5437.57,5437.57,Elena Rossi,Loan repayment February
30,bdd640fb-0667-4ad1-9c80-317fa3b1799d,9c672f3c8d60de4f,BOOKED,2024-02-18,2024-02-19,IN,EUR,3081.05,3081.05,Sophie Mets,Subscription renewal
31,bdd640fb-0667-4ad1-9c80-317fa3b1799d,844ee31e58a2751e,BOOKED,2024-02-20,2024-02-21,OUT,EUR,-4534.65,4534.65,Carlos Mueller,Subscription renewal
32,bdd640fb-0667-4ad1-9c80-317fa3b1799d,73e3fce9e8f2f1d6,BOOKED,2024-02-22,2024-02-22,OUT,EUR,-6609.52,6609.52,Tomas Kuusk,Invoice EIXN8BFQ
33,bdd640fb-0667-4ad1-9c80-317fa3b1799d,23775cce9d10fb39,BOOKED,2024-02-23,2024-02-24,IN,EUR,4665.25,4665.25,Laura Kuusk,Insurance premium Q1
34,bdd640fb-0667-4ad1-9c80-317fa3b1799d,b68ec2d5c40a4bc3,BOOKED,2024-02-25,2024-02-25,OUT,EUR,-8674.23,8674.23,Ingrid Berg,Online purchase TMOFMMWI
35,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e48771836b8dcecb,BOOKED,2024-02-25,2024-02-25,OUT,EUR,-1664.22,1664.22,Stefan Kask,Rent payment February
36,bdd640fb-0667-4ad1-9c80-317fa3b1799d,46d4bb16adb2fbc2,BOOKED,2024-03-01,2024-03-02,IN,EUR,4777.52,4777.52,Andres Berg,Refund order Y4DD1VN8
37,bdd640fb-0667-4ad1-9c80-317fa3b1799d,b5ff02783be56484,BOOKED,2024-03-01,2024-03-02,IN,EUR,4285.65,4285.65,Markus Smith,Freelance payment M2LHGCSO
38,bdd640fb-0667-4ad1-9c80-317fa3b1799d,51f5e49c9112bf36,BOOKED,2024-03-01,2024-03-03,OUT,EUR,-3335.06,3335.06,Tomas Berg,Loan repayment March
39,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c3d0d646938409fb,BOOKED,2024-03-02,2024-03-03,IN,EUR,8014.36,8014.36,Viktor Nilsson,Rent payment March
40,bdd640fb-0667-4ad1-9c80-317fa3b1799d,458a703e96280d8d,BOOKED,2024-03-03,2024-03-05,IN,EUR,6620.56,6620.56,Felix Mets,Salary March
41,bdd640fb-0667-4ad1-9c80-317fa3b1799d,db81f2b6b36ae835,BOOKED,2024-03-03,2024-03-05,OUT,EUR,-5261.32,5261.32,Felix Mets,Donation to charity
42,bdd640fb-0667-4ad1-9c80-317fa3b1799d,655effae1d916c81,BOOKED,2024-03-06,2024-03-06,IN,EUR,9487.92,9487.92,Julia Berg,Transfer to savings
43,bdd640fb-0667-4ad1-9c80-317fa3b1799d,32a8b7454a2055b2,BOOKED,2024-03-07,2024-03-07,OUT,EUR,-3723.02,3723.02,Ingrid Mets,Utility bill March
44,bdd640fb-0667-4ad1-9c80-317fa3b1799d,8ce93b7bcd7af646,BOOKED,2024-03-06,2024-03-07,IN,EUR,9187.88,9187.88,Elena Kask,Loan repayment March
45,bdd640fb-0667-4ad1-9c80-317fa3b1799d,9c5e8b712f16f6f6,BOOKED,2024-03-05,2024-03-07,IN,EUR,5865.06,5865.06,Markus Nilsson,Refund order IPU1WYUV
46,bdd640fb-0667-4ad1-9c80-317fa3b1799d,576da0b9eddf425d,BOOKED,2024-03-07,2024-03-08,OUT,EUR,-2391.38,2391.38,Marie Tamm,Invoice K1ZWUHYW
47,bdd640fb-0667-4ad1-9c80-317fa3b1799d,cb9efc65f028d3f2,BOOKED,2024-03-08,2024-03-08,IN,EUR,4310.36,4310.36,Markus Oja,Rent payment March
48,bdd640fb-0667-4ad1-9c80-317fa3b1799d,6f9d357c48454dcc,BOOKED,2024-03-09,2024-03-10,IN,EUR,503.8,503.8,Sophie Nilsson,Service fee
49,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e6e8690864039ce2,BOOKED,2024-03-09,2024-03-10,IN,EUR,6562.65,6562.65,Julia Mueller,Refund order IIYMYRSV
50,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2950f3c7c6e3bf90,BOOKED,2024-03-10,2024-03-11,OUT,EUR,-8430.89,8430.89,Markus Nilsson,Service fee
51,bdd640fb-0667-4ad1-9c80-317fa3b1799d,38253267b78fe282,BOOKED,2024-03-12,2024-03-12,OUT,EUR,-6446.55,6446.55,Andres Rossi,Grocery store purchase
52,bdd640fb-0667-4ad1-9c80-317fa3b1799d,b739a6142d17fd82,BOOKED,2024-03-12,2024-03-14,OUT,EUR,-6579.6,6579.6,Katrin Mets,Refund order AR0ZJ7UB
53,bdd640fb-0667-4ad1-9c80-317fa3b1799d,eb448a63e6a477b3,BOOKED,2024-03-13,2024-03-14,IN,EUR,749.21,749.21,Laura Nilsson,Loan repayment March
54,bdd640fb-0667-4ad1-9c80-317fa3b1799d,225852359b443e68,BOOKED,2024-03-15,2024-03-15,OUT,EUR,-2040.8,2040.8,Markus Kask,Freelance payment 0H0GQ9C8
55,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3a58fc2716d9ec59,BOOKED,2024-03-15,2024-03-17,OUT,EUR,-4975.65,4975.65,Mart Kask,Loan repayment March
56,bdd640fb-0667-4ad1-9c80-317fa3b1799d,4a8dfc8865de7525,BOOKED,2024-03-17,2024-03-17,IN,EUR,9249.35,9249.35,Julia Lepp,Invoice M2L44Y9I
57,bdd640fb-0667-4ad1-9c80-317fa3b1799d,aaf4122a6e4bd0e3,BOOKED,2024-03-19,2024-03-19,OUT,EUR,-9236.43,9236.43,Felix Rossi,Grocery store purchase
58,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2077ebbe13cd0a78,BOOKED,2024-03-20,2024-03-20,IN,EUR,4604.23,4604.23,Katrin Saar,Online purchase 1M3O55IX
59,bdd640fb-0667-4ad1-9c80-317fa3b1799d,b34a5da2a665eecd,BOOKED,2024-03-24,2024-03-26,IN,EUR,6269.7,6269.7,Liisa Jansen,Grocery store purchase
60,bdd640fb-0667-4ad1-9c80-317fa3b1799d,217c6102963f7c18,BOOKED,2024-03-28,2024-03-28,IN,EUR,6095.3,6095.3,Sophie Dubois,Loan repayment March
61,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ee70a74268fa2176,BOOKED,2024-03-26,2024-03-28,IN,EUR,865.66,865.66,Olivia Paju,Insurance premium Q1
62,bdd640fb-0667-4ad1-9c80-317fa3b1799d,6c505051fa46262b,BOOKED,2024-03-28,2024-03-30,OUT,EUR,-4390.28,4390.28,Liisa Rossi,Donation to charity
63,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c18cbc9e87c9e03f,BOOKED,2024-03-29,2024-03-30,IN,EUR,9339.28,9339.28,Jan Berg,Invoice 02U1G463
64,bdd640fb-0667-4ad1-9c80-317fa3b1799d,de9b5b9e8b958ceb,BOOKED,2024-04-03,2024-04-04,OUT,EUR,-4738.99,4738.99,Mart Jansen,Utility bill April
65,bdd640fb-0667-4ad1-9c80-317fa3b1799d,dded0a74e8cfe2b3,BOOKED,2024-04-06,2024-04-06,OUT,EUR,-9390.87,9390.87,Carlos Mueller,Salary April
66,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c5d923c1718cfd6c,BOOKED,2024-04-07,2024-04-08,OUT,EUR,-8282.68,8282.68,Peeter Dubois,Insurance premium Q2
67,bdd640fb-0667-4ad1-9c80-317fa3b1799d,37dd464d830c9cb7,BOOKED,2024-04-08,2024-04-10,IN,EUR,2423.91,2423.91,Laura Oja,Service fee
68,bdd640fb-0667-4ad1-9c80-317fa3b1799d,65d3024a49f95fb4,BOOKED,2024-04-10,2024-04-12,IN,EUR,8730.14,8730.14,Jan Paju,Grocery store purchase
69,bdd640fb-0667-4ad1-9c80-317fa3b1799d,60869e8cf316f90c,BOOKED,2024-04-13,2024-04-14,OUT,EUR,-4139.88,4139.88,Julia Dubois,Rent payment April
70,bdd640fb-0667-4ad1-9c80-317fa3b1799d,64bf840247e9c644,BOOKED,2024-04-13,2024-04-15,OUT,EUR,-9503.59,9503.59,Carlos Kask,Transfer to savings
71,bdd640fb-0667-4ad1-9c80-317fa3b1799d,d67f0aaec0f8f54d,BOOKED,2024-04-15,2024-04-15,OUT,EUR,-5231.34,5231.34,Luca Dubois,Salary April
72,bdd640fb-0667-4ad1-9c80-317fa3b1799d,1587b2e8e474181c,BOOKED,2024-04-15,2024-04-16,OUT,EUR,-4634,4634,Peeter Mets,Utility bill April
73,bdd640fb-0667-4ad1-9c80-317fa3b1799d,5b07f2a6af69acfa,BOOKED,2024-04-17,2024-04-18,IN,EUR,1610.38,1610.38,Andres Smith,Grocery store purchase
74,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ba3155053682a5d6,BOOKED,2024-04-23,2024-04-25,IN,EUR,7177.34,7177.34,Julia Lepp,Refund order SYT5WSGR
75,bdd640fb-0667-4ad1-9c80-317fa3b1799d,9fbd1a2233f2d403,BOOKED,2024-04-24,2024-04-26,IN,EUR,441.33,441.33,Anna Dubois,Rent payment April
76,bdd640fb-0667-4ad1-9c80-317fa3b1799d,b987c3fea0ee29cf,BOOKED,2024-04-29,2024-04-29,IN,EUR,2479.32,2479.32,Andres Smith,Freelance payment LRDIHSA7
77,bdd640fb-0667-4ad1-9c80-317fa3b1799d,415e57e9e8dc3036,BOOKED,2024-04-28,2024-04-30,OUT,EUR,-8563.22,8563.22,Liisa Saar,Transfer to savings
78,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e69ef4a265f67cad,BOOKED,2024-05-01,2024-05-01,OUT,EUR,-8610.62,8610.62,Stefan Oja,Transfer to savings
79,bdd640fb-0667-4ad1-9c80-317fa3b1799d,f283cfc81ccad897,BOOKED,2024-05-04,2024-05-06,OUT,EUR,-5938.46,5938.46,Liisa Kuusk,Utility bill May
80,bdd640fb-0667-4ad1-9c80-317fa3b1799d,4b3e756e849128c5,BOOKED,2024-05-05,2024-05-07,OUT,EUR,-1560.8,1560.8,Peeter Lepp,Invoice SP7BM41Q
81,bdd640fb-0667-4ad1-9c80-317fa3b1799d,56c3ca5ed22af3e1,BOOKED,2024-05-08,2024-05-08,OUT,EUR,-7066.55,7066.55,Markus Rossi,Insurance premium Q2
82,bdd640fb-0667-4ad1-9c80-317fa3b1799d,8c7841c5f9479d49,BOOKED,2024-05-11,2024-05-11,IN,EUR,6024.38,6024.38,Ingrid Mets,Refund order CSLQC3C5
83,bdd640fb-0667-4ad1-9c80-317fa3b1799d,8ee0558d41adcf97,BOOKED,2024-05-12,2024-05-14,IN,EUR,3579.86,3579.86,Luca Rossi,Salary May
84,bdd640fb-0667-4ad1-9c80-317fa3b1799d,7bf45515f025f83b,BOOKED,2024-05-14,2024-05-15,OUT,EUR,-4230.65,4230.65,Felix Paju,Freelance payment CGVYIE6I
85,bdd640fb-0667-4ad1-9c80-317fa3b1799d,09900b0c4cf4717a,BOOKED,2024-05-15,2024-05-17,OUT,EUR,-9346.42,9346.42,Felix Kask,Subscription renewal
86,bdd640fb-0667-4ad1-9c80-317fa3b1799d,a3c4266761708ae2,BOOKED,2024-05-16,2024-05-17,IN,EUR,8736.32,8736.32,Liisa Jansen,Freelance payment XLM5Q201
87,bdd640fb-0667-4ad1-9c80-317fa3b1799d,49d76bb10c2ed2d4,BOOKED,2024-05-17,2024-05-19,OUT,EUR,-1878.7,1878.7,Anna Saar,Insurance premium Q2
88,bdd640fb-0667-4ad1-9c80-317fa3b1799d,02bf17bf8a6b180d,BOOKED,2024-05-19,2024-05-21,OUT,EUR,-8615.05,8615.05,Laura Rossi,Refund order ZUG0IT26
89,bdd640fb-0667-4ad1-9c80-317fa3b1799d,79ad4897ac36eb37,BOOKED,2024-05-19,2024-05-21,IN,EUR,3958.68,3958.68,Andres Tamm,Subscription renewal
90,bdd640fb-0667-4ad1-9c80-317fa3b1799d,7a3d87f61a2a360a,BOOKED,2024-05-21,2024-05-21,OUT,EUR,-8786.89,8786.89,Anna Smith,Grocery store purchase
91,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ccda5ee98aa4f09d,BOOKED,2024-05-23,2024-05-24,OUT,EUR,-2858.2,2858.2,Anna Lepp,Service fee
92,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ddf44d03c5d00c20,BOOKED,2024-05-25,2024-05-26,IN,EUR,6878,6878,Henrik Paju,Transfer to savings
93,bdd640fb-0667-4ad1-9c80-317fa3b1799d,24539b716ce1941d,BOOKED,2024-05-28,2024-05-28,IN,EUR,6950.81,6950.81,Stefan Rossi,Transfer to savings
94,bdd640fb-0667-4ad1-9c80-317fa3b1799d,43e082c1c20d8d09,BOOKED,2024-05-30,2024-05-30,OUT,EUR,-6918.17,6918.17,Tomas Kowalski,Subscription renewal
95,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e01b1ee4858e0079,BOOKED,2024-05-28,2024-05-30,OUT,EUR,-4903.01,4903.01,Laura Nilsson,Donation to charity
96,bdd640fb-0667-4ad1-9c80-317fa3b1799d,502bd6a3944f333f,BOOKED,2024-05-31,2024-06-02,OUT,EUR,-6669.26,6669.26,Elena Berg,Insurance premium Q2
97,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2b78a77363f2c9d4,BOOKED,2024-06-05,2024-06-05,IN,EUR,3733.68,3733.68,Katrin Berg,Invoice 58RHNUXO
98,bdd640fb-0667-4ad1-9c80-317fa3b1799d,27e80c9634c971f3,BOOKED,2024-06-13,2024-06-15,IN,EUR,7924.51,7924.51,Markus Kuusk,Loan repayment June
99,bdd640fb-0667-4ad1-9c80-317fa3b1799d,1cc9ad04bbef783a,BOOKED,2024-06-16,2024-06-16,OUT,EUR,-6692.88,6692.88,Mart Saar,Insurance premium Q2
100,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ac5be6504315918c,BOOKED,2024-06-18,2024-06-18,IN,EUR,8770.5,8770.5,Laura Mueller,Donation to charity
101,bdd640fb-0667-4ad1-9c80-317fa3b1799d,d855cebfe8178c13,BOOKED,2024-06-18,2024-06-18,IN,EUR,4093.39,4093.39,Markus Smith,Rent payment June
102,bdd640fb-0667-4ad1-9c80-317fa3b1799d,21b63cbcb2429db0,BOOKED,2024-06-20,2024-06-20,IN,EUR,6728.28,6728.28,Andres Jansen,Online purchase 11DPG8SB
103,bdd640fb-0667-4ad1-9c80-317fa3b1799d,dc4f5a45a4dd1e3a,BOOKED,2024-06-19,2024-06-21,OUT,EUR,-3243.02,3243.02,Viktor Saar,Salary June
104,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c9daaf8895e5b608,BOOKED,2024-06-21,2024-06-23,OUT,EUR,-8205.67,8205.67,Tomas Rossi,Insurance premium Q2
105,bdd640fb-0667-4ad1-9c80-317fa3b1799d,93aa422592c32695,BOOKED,2024-06-23,2024-06-24,IN,EUR,5211.62,5211.62,Carlos Paju,Subscription renewal
106,bdd640fb-0667-4ad1-9c80-317fa3b1799d,cd87a9b546388cea,BOOKED,2024-06-23,2024-06-24,OUT,EUR,-1433.1,1433.1,Clara Mueller,Subscription renewal
107,bdd640fb-0667-4ad1-9c80-317fa3b1799d,707aedbbdabd95bd,BOOKED,2024-06-24,2024-06-25,IN,EUR,2833.18,2833.18,Viktor Paju,Utility bill June
108,bdd640fb-0667-4ad1-9c80-317fa3b1799d,9f21b79b58152a66,BOOKED,2024-06-25,2024-06-26,OUT,EUR,-7473.63,7473.63,Liisa Jansen,Insurance premium Q2
109,bdd640fb-0667-4ad1-9c80-317fa3b1799d,88a2e19280bd323a,BOOKED,2024-06-26,2024-06-27,OUT,EUR,-2263.73,2263.73,Liisa Kuusk,Loan repayment June
110,bdd640fb-0667-4ad1-9c80-317fa3b1799d,8a39fb36cf5caca2,BOOKED,2024-06-29,2024-06-30,OUT,EUR,-791.11,791.11,Sophie Kuusk,Online purchase TBH55RBC
111,bdd640fb-0667-4ad1-9c80-317fa3b1799d,4b5817eab8fe16c4,BOOKED,2024-06-30,2024-07-01,OUT,EUR,-9875.23,9875.23,Olivia Smith,Refund order YFWDC112
112,bdd640fb-0667-4ad1-9c80-317fa3b1799d,1568b8f43ddf9b94,BOOKED,2024-06-30,2024-07-02,IN,EUR,2899.07,2899.07,Viktor Rossi,Rent payment July
113,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2d718e3b02d8ba3b,BOOKED,2024-07-03,2024-07-03,OUT,EUR,-142.47,142.47,Markus Saar,Rent payment July
114,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3922e00ecc30064a,BOOKED,2024-07-05,2024-07-05,IN,EUR,5922.67,5922.67,Markus Mueller,Freelance payment S7YT2M6T
115,bdd640fb-0667-4ad1-9c80-317fa3b1799d,86e9150b2cac1ab3,BOOKED,2024-07-06,2024-07-06,IN,EUR,6025.02,6025.02,Sophie Kask,Tax payment SRURALDO
116,bdd640fb-0667-4ad1-9c80-317fa3b1799d,75a12677be560ee2,BOOKED,2024-07-05,2024-07-07,IN,EUR,2192.06,2192.06,Katrin Paju,Online purchase UCTSUFLS
117,bdd640fb-0667-4ad1-9c80-317fa3b1799d,b612f540df1e4579,BOOKED,2024-07-08,2024-07-09,IN,EUR,5739.64,5739.64,Olivia Kowalski,Subscription renewal
118,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e393fb21c3ff1f29,BOOKED,2024-07-10,2024-07-12,OUT,EUR,-7664.93,7664.93,Tomas Nilsson,Donation to charity
119,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ed979c7bbafd5984,BOOKED,2024-07-11,2024-07-12,IN,EUR,6827.61,6827.61,Viktor Saar,Subscription renewal
120,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3557db0a123579ca,BOOKED,2024-07-17,2024-07-17,OUT,EUR,-8855.03,8855.03,Carlos Mueller,Invoice 43PT5R5R
121,bdd640fb-0667-4ad1-9c80-317fa3b1799d,4e6eb5a16df36edc,BOOKED,2024-07-18,2024-07-18,IN,EUR,2058.64,2058.64,Clara Mets,Tax payment QGY27VYL
122,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e85aab3c271bf19b,BOOKED,2024-07-16,2024-07-18,IN,EUR,8567.46,8567.46,Julia Berg,Loan repayment July
123,bdd640fb-0667-4ad1-9c80-317fa3b1799d,0fb40e893af99d40,BOOKED,2024-07-19,2024-07-21,IN,EUR,5021.51,5021.51,Olivia Saar,Freelance payment LJQ52WSP
124,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c376f2f6a6c57919,BOOKED,2024-07-20,2024-07-22,OUT,EUR,-6286.07,6286.07,Olivia Oja,Transfer to savings
125,bdd640fb-0667-4ad1-9c80-317fa3b1799d,8451c5c1acd76f65,BOOKED,2024-07-25,2024-07-25,OUT,EUR,-2212.76,2212.76,Liisa Nilsson,Tax payment 1SSRKXLC
126,bdd640fb-0667-4ad1-9c80-317fa3b1799d,efb0a33b0aec5455,BOOKED,2024-07-25,2024-07-26,OUT,EUR,-4869.12,4869.12,Henrik Tamm,Insurance premium Q3
127,bdd640fb-0667-4ad1-9c80-317fa3b1799d,708bd5f5bc60feac,BOOKED,2024-07-28,2024-07-30,OUT,EUR,-4585.12,4585.12,Felix Mets,Salary July
128,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ebfb0908237c0325,BOOKED,2024-07-30,2024-07-30,OUT,EUR,-8913.75,8913.75,Marie Paju,Invoice KDQP1HKF
129,bdd640fb-0667-4ad1-9c80-317fa3b1799d,1827999258fda59e,BOOKED,2024-07-31,2024-07-31,OUT,EUR,-7102.75,7102.75,Katrin Jansen,Transfer to savings
130,bdd640fb-0667-4ad1-9c80-317fa3b1799d,e1062f9ea5bdf087,BOOKED,2024-07-29,2024-07-31,OUT,EUR,-4887.5,4887.5,Marie Tamm,Loan repayment July
131,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ac3c8c7e7e79668b,BOOKED,2024-08-01,2024-08-01,IN,EUR,6721.23,6721.23,Stefan Mueller,Freelance payment OHHCU9TD
132,bdd640fb-0667-4ad1-9c80-317fa3b1799d,0a5d014eeba6c07a,BOOKED,2024-08-02,2024-08-02,OUT,EUR,-5893.06,5893.06,Anna Mueller,Tax payment W5NGCX19
133,bdd640fb-0667-4ad1-9c80-317fa3b1799d,cf6f4f0be3417fc9,BOOKED,2024-08-05,2024-08-07,OUT,EUR,-3620.6,3620.6,Katrin Paju,Transfer to savings
134,bdd640fb-0667-4ad1-9c80-317fa3b1799d,a8057c54ab5f5660,BOOKED,2024-08-10,2024-08-12,OUT,EUR,-1210.92,1210.92,Andres Mets,Service fee
135,bdd640fb-0667-4ad1-9c80-317fa3b1799d,7fe32a4184edf259,BOOKED,2024-08-13,2024-08-14,OUT,EUR,-7288.26,7288.26,Stefan Mets,Invoice G5HCBBMH
136,bdd640fb-0667-4ad1-9c80-317fa3b1799d,055dd3490c50e8a2,BOOKED,2024-08-17,2024-08-19,OUT,EUR,-7999.23,7999.23,Clara Mets,Donation to charity
137,bdd640fb-0667-4ad1-9c80-317fa3b1799d,c0f21e1cfd72a721,BOOKED,2024-08-18,2024-08-20,IN,EUR,8825.59,8825.59,Marie Smith,Transfer to savings
138,bdd640fb-0667-4ad1-9c80-317fa3b1799d,b6bcc8ee0417212c,BOOKED,2024-08-23,2024-08-25,OUT,EUR,-6354.46,6354.46,Peeter Tamm,Invoice FU84XYJO
139,bdd640fb-0667-4ad1-9c80-317fa3b1799d,eb18c1a361359226,BOOKED,2024-08-25,2024-08-27,IN,EUR,3609.9,3609.9,Felix Oja,Service fee
140,bdd640fb-0667-4ad1-9c80-317fa3b1799d,52d5b7e7b476911c,BOOKED,2024-09-02,2024-09-03,OUT,EUR,-8042.51,8042.51,Emma Mets,Salary September
141,bdd640fb-0667-4ad1-9c80-317fa3b1799d,f582ca3888785337,BOOKED,2024-09-03,2024-09-03,OUT,EUR,-676.47,676.47,Ingrid Dubois,Rent payment September
142,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2b4dfae10d690ab8,BOOKED,2024-09-02,2024-09-04,OUT,EUR,-1813.42,1813.42,Sophie Kowalski,Salary September
143,bdd640fb-0667-4ad1-9c80-317fa3b1799d,ceee5b63fa155188,BOOKED,2024-09-15,2024-09-16,IN,EUR,8406.54,8406.54,Markus Mueller,Salary September
