row_id,account_id,record_id,status,booking_date,value_date,direction,currency,signed_amount,abs_amount,counterparty_name,remittance
37,defc044a09324626a6b58de744ab6cce,c7ac004b602ab632,BOOKED,2024-07-25,2024-07-25,OUT,EUR,-1109.49,1109.49,Stefan Mets,Utility bill July
38,defc044a09324626a6b58de744ab6cce,51f3c80acea449b1,PENDING,,2024-07-29,IN,EUR,7510.5,7510.5,Julia Oja,Loan repayment July
39,defc044a09324626a6b58de744ab6cce,b0728204a10fe6c2,BOOKED,2024-08-03,2024-08-05,IN,EUR,9517.81,9517.81,Mart Dubois,Transfer to savings
40,defc044a09324626a6b58de744ab6cce,69fb82959712ac90,PENDING,,2024-08-10,OUT,EUR,-4295.12,4295.12,Laura Jansen,Invoice 9HA5TESR
41,defc044a09324626a6b58de744ab6cce,0f89abab011af15d,BOOKED,2024-08-09,2024-08-11,OUT,EUR,-1624.76,1624.76,Stefan Saar,Insurance premium Q3
42,defc044a09324626a6b58de744ab6cce,cfe59d74d30a3972,BOOKED,2024-08-18,2024-08-20,IN,EUR,5083.08,5083.08,Clara Kask,Invoice NFSDDA1D
43,defc044a09324626a6b58de744ab6cce,b9b2fe81ce31e69b,PENDING,,2024-08-25,IN,EUR,9634.26,9634.26,Ingrid Dubois,Online purchase CA3PEB2H
44,defc044a09324626a6b58de744ab6cce,825aac48cab491b2,BOOKED,2024-08-27,2024-08-27,OUT,EUR,-8628.42,8628.42,Julia Jansen,Loan repayment August
45,defc044a09324626a6b58de744ab6cce,1d626bc1e167e172,PENDING,,2024-09-01,IN,EUR,6739.31,6739.31,Ingrid Kowalski,Grocery store purchase
46,defc044a09324626a6b58de744ab6cce,758608b32445fc82,BOOKED,2024-09-06,2024-09-07,OUT,EUR,-5008.9,5008.9,Carlos Kuusk,Refund order O0RNY52M
47,defc044a09324626a6b58de744ab6cce,8733c28b119cd248,BOOKED,2024-09-14,2024-09-14,IN,EUR,6778.66,6778.66,Viktor Berg,Rent payment September
48,defc044a09324626a6b58de744ab6cce,42aabfeec007c52a,BOOKED,2024-09-14,2024-09-16,IN,EUR,5110.2,5110.2,Katrin Jansen,Transfer to savings
49,defc044a09324626a6b58de744ab6cce,b41d6735499ba8f3,BOOKED,2024-09-17,2024-09-18,OUT,EUR,-5809.23,5809.23,Clara Kuusk,Loan repayment September
50,defc044a09324626a6b58de744ab6cce,c17d9862a9d4dd7c,BOOKED,2024-09-21,2024-09-23,OUT,EUR,-4539.12,4539.12,Markus Berg,Freelance payment 8ENY7L5O
51,defc044a09324626a6b58de744ab6cce,744436057b73edd8,BOOKED,2024-09-26,2024-09-26,IN,EUR,286.86,286.86,Laura Lepp,Refund order IHYYG6A8
52,defc044a09324626a6b58de744ab6cce,b24c273fd27ce239,BOOKED,2024-09-25,2024-09-26,OUT,EUR,-5392.74,5392.74,Julia Tamm,Rent payment September
53,defc044a09324626a6b58de744ab6cce,55898929b761dc9e,BOOKED,2024-09-30,2024-09-30,OUT,EUR,-2881.69,2881.69,Carlos Oja,Donation to charity
54,defc044a09324626a6b58de744ab6cce,45a2e42a3006b5e1,BOOKED,2024-10-05,2024-10-06,IN,EUR,9972.39,9972.39,Felix Berg,Insurance premium Q4
55,defc044a09324626a6b58de744ab6cce,bc4ed2eb8a7918a0,BOOKED,2024-10-17,2024-10-19,IN,EUR,8050.65,8050.65,Marie Mueller,Salary October
56,defc044a09324626a6b58de744ab6cce,30d279fcaead814d,BOOKED,2024-10-27,2024-10-29,OUT,EUR,-5240.31,5240.31,Andres Jansen,Tax payment 5VTANPIJ
57,defc044a09324626a6b58de744ab6cce,916664172489ae57,PENDING,,2024-10-31,IN,EUR,8924.19,8924.19,Julia Nilsson,Service fee
58,defc044a09324626a6b58de744ab6cce,97c1549117bdea62,PENDING,,2024-11-22,IN,EUR,150.38,150.38,Markus Paju,Online purchase 3A2GGYQM
59,defc044a09324626a6b58de744ab6cce,e537808708c32951,BOOKED,2024-11-23,2024-11-23,OUT,EUR,-3262.94,3262.94,Peeter Dubois,Service fee
60,defc044a09324626a6b58de744ab6cce,aa316c90d71babc8,BOOKED,2024-11-30,2024-11-30,IN,EUR,3830.45,3830.45,Viktor Paju,Insurance premium Q4
61,defc044a09324626a6b58de744ab6cce,6eb5ba368eab3405,BOOKED,2024-12-02,2024-12-03,IN,EUR,7235.45,7235.45,Henrik Rossi,Freelance payment FPCD69XE
62,defc044a09324626a6b58de744ab6cce,22e0735788a04eaf,PENDING,,2024-12-04,IN,EUR,9343.47,9343.47,Markus Smith,Freelance payment 4Q4K8CRI
63,defc044a09324626a6b58de744ab6cce,b011f7da8adb9924,BOOKED,2024-12-09,2024-12-11,OUT,EUR,-1807.13,1807.13,Viktor Saar,Salary December
64,defc044a09324626a6b58de744ab6cce,998c99964fb3120d,BOOKED,2024-12-26,2024-12-27,IN,EUR,1028.96,1028.96,Tomas Dubois,Insurance premium Q4
65,defc044a09324626a6b58de744ab6cce,90f2f38569001493,BOOKED,2024-12-29,2024-12-30,IN,EUR,2580.57,2580.57,Elena Rossi,Subscription renewal
66,defc044a09324626a6b58de744ab6cce,bdb02c83b40a50e8,BOOKED,2024-12-31,2024-12-31,OUT,EUR,-420.19,420.19,Emma Dubois,Invoice 7B6ZT4F9
